"IP","Categories","ReportDate","Comment"
"103.156.75.213","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a0d:cdc1:1:6dce:8d2:9da9:745f:378d","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"143.244.143.71","4,19","2025-05-04T17:42:27+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"103.12.199.216","4,19","2025-05-04T17:42:27+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.172.42.105","4,19","2025-05-04T17:42:38+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"49.235.153.49","4,19","2025-05-04T17:42:27+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
"103.26.176.211","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"2a0d:cdc1:1:e7c5:bd28:6130:9349:6a8","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"195.87.136.2","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"45.87.68.3","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"180.248.190.40","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"203.175.102.22","4,19","2025-05-04T17:42:44+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"181.78.200.77","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"111.119.222.220","4,19","2025-05-04T17:42:27+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
"181.163.62.225","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"82.209.251.53","4,19","2025-05-04T17:42:29+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"187.146.79.30","4,19","2025-05-04T17:42:43+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.126.87.155","4,19","2025-05-04T17:42:42+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"196.250.246.146","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"186.167.113.30","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"113.172.154.115","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"188.166.154.164","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"222.127.70.8","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"180.252.138.132","4,19","2025-05-04T17:42:51+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"103.68.232.86","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"178.57.118.48","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"124.243.146.71","4,19","2025-05-04T17:42:37+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.229.14.114","4,19","2025-05-04T17:42:28+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"110.74.195.34","4,19","2025-05-04T17:42:36+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"195.66.189.58","4,19","2025-05-04T17:42:37+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"160.19.18.43","4,19","2025-05-04T17:42:38+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"102.36.152.26","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"114.231.75.246","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"77.91.66.175","4,19","2025-05-04T17:42:29+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"212.33.205.55","4,19","2025-05-04T17:42:58+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"38.191.203.245","4,19","2025-05-04T17:42:29+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"200.39.155.229","4,19","2025-05-04T17:42:29+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"185.240.215.133","4,19","2025-05-04T17:42:29+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"190.61.98.107","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"111.231.20.21","4,19","2025-05-04T17:42:37+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.19.59.1","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"166.108.231.136","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"190.110.97.150","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"193.57.136.40","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"166.108.224.184","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"201.113.23.244","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2409:8c28:6cd0:8::12:95","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"103.82.37.232","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"111.119.242.110","4,19","2025-05-04T17:42:42+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"38.171.120.8","4,19","2025-05-04T17:43:14+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"142.93.209.163","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"42.81.157.160","4,19","2025-05-04T17:42:35+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"119.39.5.93","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"166.108.206.23","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"190.14.5.147","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"194.4.57.200","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
"124.243.181.215","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.209.248.254","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"118.178.197.213","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"124.243.171.225","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"200.121.48.195","4,19","2025-05-04T17:42:50+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.82.38.226","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"181.48.139.222","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"107.175.62.204","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"200.59.191.135","4,19","2025-05-04T17:42:30+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a0d:cdc1:1:de3f:adaa:4659:e09:82e3","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a10:6d06:65c2:841c:f1e6:11:f505:e9f7","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.247.20.106","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a0e:8083:1:5801:2d7f:b4b9:2257:db81","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a06:c683:1:ae09:a2b9:bedf:b778:5ee1","4,19","2025-05-04T17:42:47+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"201.230.121.211","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"2a0a:b384:1:2c8b:a819:d958:92a4:7dd1","4,19","2025-05-04T17:42:48+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"101.46.8.149","4,19","2025-05-04T17:42:44+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"160.25.42.86","4,19","2025-05-04T17:42:44+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.54.80.151","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.126.150.210","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"45.196.241.159","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"111.119.192.92","4,19","2025-05-04T17:42:31+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"114.118.82.146","4,19","2025-05-04T17:42:36+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"202.21.115.178","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"181.78.94.23","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
"103.187.113.80","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"115.134.115.187","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"38.127.172.219","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"45.180.17.59","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"186.5.105.188","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"110.136.60.19","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"200.106.116.21","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"181.119.86.155","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"217.18.210.153","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
"157.66.16.54","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"204.157.169.238","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"110.16.77.99","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"2a02:4780:2d:1f8b::1","4,19","2025-05-04T17:42:58+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"200.52.157.138","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"178.32.203.11","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"105.102.217.180","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
"223.204.49.22","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2a02:c206:2236:6161::1","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"190.2.214.147","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"213.5.131.42","4,19","2025-05-04T17:42:32+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"103.153.191.9","4,19","2025-05-04T17:42:33+02:00","DDoS Attack L7 (3.01 RPS): Requests coming from known bad sources. UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
